# Zeit / s, Strecke / m
83.88839,115.44662
83.94839,115.67149
84.00840,115.89486
84.06841,116.11960
84.12841,116.34372
84.18842,116.56846
84.24842,116.79346
84.30843,117.02067
84.36844,117.24447
84.42844,117.47095
84.48845,117.69599
84.54845,117.92250
84.60846,118.14766
84.66847,118.37369
84.72847,118.60020
84.78848,118.82751
84.84848,119.05323
84.90849,119.28037
84.96850,119.50692
85.02850,119.73367
85.08851,119.96044
85.14851,120.18720
85.20852,120.41372
85.26853,120.63871
85.32853,120.86577
85.38854,121.09265
85.44854,121.31756
85.50855,121.54456
85.56856,121.77066
85.62856,121.99648
85.68857,122.22452
85.74857,122.45150
85.80858,122.67916
85.86859,122.90506
85.92859,123.13366
85.98860,123.36196
86.04860,123.58982
86.10861,123.81736
86.16862,124.04578
86.22862,124.27451
86.28863,124.50182
86.34863,124.73059
86.40864,124.95727
86.46865,125.18444
86.52865,125.41194
86.58866,125.64072
86.64866,0.20636
86.70867,0.43435
86.76868,0.66149
86.82868,0.88837
86.88869,1.11613
86.94869,1.34450
87.00870,1.57468
87.06871,1.80474
87.12871,2.03429
87.18872,2.26543
87.24872,2.49336
87.30873,2.72163
87.36874,2.95062
87.42874,3.17956
87.48875,3.40899
87.54875,3.63847
87.60876,3.86861
87.66877,4.09845
87.72877,4.32886
87.78878,4.56063
87.84878,4.78962
87.90879,5.01947
87.96880,5.25040
88.02880,5.48061
88.08881,5.71232
88.14881,5.94327
88.20882,6.17408
88.26883,6.40555
88.32883,6.63562
88.38884,6.86683
88.44884,7.09773
88.50885,7.32904
88.56886,7.55935
88.62886,7.78933
88.68887,8.02010
88.74887,8.25254
88.80888,8.48217
88.86889,8.71286
88.92889,8.94507
88.98890,9.17660
89.04890,9.40742
89.10891,9.63748
89.16892,9.86787
89.22892,10.09882
89.28893,10.33150
89.34893,10.56435
89.40894,10.79595
89.46895,11.02646
89.52895,11.25826
89.58896,11.48944
89.64896,11.72250
89.70897,11.95265
89.76898,12.18360
89.82898,12.41663
89.88899,12.64744
89.94899,12.88050
90.00900,13.11398
90.06901,13.34634
90.12901,13.57782
90.18902,13.81047
90.24902,14.04388
90.30903,14.27764
90.36904,14.51227
90.42904,14.74680
90.48905,14.98043
90.54905,15.21229
90.60906,15.44612
90.66907,15.67870
90.72907,15.91198
90.78908,16.14624
90.84908,16.38140
90.90909,16.61623
90.96910,16.85002
91.02910,17.08246
91.08911,17.31756
91.14911,17.54971
91.20912,17.78437
91.26913,18.01890
91.32913,18.25337
91.38914,18.48747
91.44914,18.72237
91.50915,18.95672
91.56916,19.19085
91.62916,19.42505
91.68917,19.66051
91.74917,19.89619
91.80918,20.13139
91.86919,20.36653
91.92919,20.60119
91.98920,20.83681
92.04920,21.07378
92.10921,21.30993
92.16922,21.54532
92.22922,21.78162
92.28923,22.01572
92.34923,22.25193
92.40924,22.48699
92.46925,22.72311
92.52925,22.95998
92.58926,23.19546
92.64926,23.42984
92.70927,23.66398
92.76928,23.89971
92.82928,24.13595
92.88929,24.37089
92.94929,24.60605
93.00930,24.84405
93.06931,25.08121
93.12931,25.31692
93.18932,25.55199
93.24932,25.78678
93.30933,26.02272
93.36934,26.26023
93.42934,26.49701
93.48935,26.73567
93.54935,26.97051
93.60936,27.20739
93.66937,27.44506
93.72937,27.68199
93.78938,27.92013
93.84938,28.15727
93.90939,28.39409
93.96940,28.63028
94.02940,28.86804
94.08941,29.10684
94.14941,29.34628
94.20942,29.58402
94.26943,29.82158
94.32943,30.05940
94.38944,30.29723
94.44944,30.53518
94.50945,30.77226
94.56946,31.00873
94.62946,31.24896
94.68947,31.48806
94.74947,31.72698
94.80948,31.96597
94.86949,32.20320
94.92949,32.43967
94.98950,32.67812
95.04950,32.91741
95.10951,33.15654
95.16952,33.39484
95.22952,33.63340
95.28953,33.87069
95.34953,34.10836
95.40954,34.34787
95.46955,34.58641
95.52955,34.82415
95.58956,35.06564
95.64956,35.30463
95.70957,35.54400
95.76958,35.78297
95.82958,36.02218
95.88959,36.26389
95.94959,36.50335
96.00960,36.74390
96.06961,36.98446
96.12961,37.22493
96.18962,37.46411
96.24962,37.70246
96.30963,37.94276
96.36964,38.18545
96.42964,38.42474
96.48965,38.66564
96.54965,38.90569
96.60966,39.14730
96.66967,39.38672
96.72967,39.62806
96.78968,39.86845
96.84968,40.11019
96.90969,40.34949
96.96970,40.59090
97.02970,40.83284
97.08971,41.07362
97.14971,41.31540
97.20972,41.55880
97.26973,41.80039
97.32973,42.04360
97.38974,42.28667
97.44974,42.52893
97.50975,42.77031
97.56976,43.01303
97.62976,43.25562
97.68977,43.49915
97.74977,43.74186
97.80978,43.98613
97.86979,44.22887
97.92979,44.47133
97.98980,44.71351
98.04980,44.95561
98.10981,45.19946
98.16982,45.44230
98.22982,45.68443
98.28983,45.92906
98.34983,46.17072
98.40984,46.41497
98.46985,46.65733
98.52985,46.89949
98.58986,47.14287
98.64986,47.38435
98.70987,47.62783
98.76988,47.87021
98.82988,48.11399
98.88989,48.35827
98.94989,48.60233
99.00990,48.84651
99.06991,49.09016
99.12991,49.33233
99.18992,49.57463
99.24992,49.81926
99.30993,50.06381
99.36994,50.30953
99.42994,50.55266
99.48995,50.79748
99.54995,51.04178
99.60996,51.28502
99.66997,51.52930
99.72997,51.77192
99.78998,52.01509
99.84998,52.25989
99.90999,52.50413
99.97000,52.74768
100.03000,52.99238
100.09001,53.23809
100.15002,53.48319
100.21002,53.72873
100.27003,53.97583
100.33003,54.22093
100.39004,54.46848
100.45005,54.71216
100.51005,54.95954
100.57006,55.20684
100.63006,55.45188
100.69007,55.69857
100.75008,55.94441
100.81008,56.19015
100.87009,56.43818
100.93009,56.68590
100.99010,56.93216
101.05011,57.17853
101.11011,57.42307
101.17012,57.66909
101.23012,57.91626
101.29013,58.16095
101.35014,58.40546
101.41014,58.65171
101.47015,58.89877
101.53015,59.14713
101.59016,59.39484
101.65017,59.64396
101.71017,59.89082
101.77018,60.13777
101.83018,60.38608
101.89019,60.63267
101.95020,60.88130
102.01020,61.12709
102.07021,61.37396
102.13021,61.62157
102.19022,61.86805
102.25023,62.11606
102.31023,62.36302
102.37024,62.60858
102.43024,62.85801
102.49025,63.10711
102.55026,63.35522
102.61026,63.60352
102.67027,63.85189
102.73027,64.10099
102.79028,64.35012
102.85029,64.59795
102.91029,64.84707
102.97030,65.09372
103.03030,65.34245
103.09031,65.59185
103.15032,65.84064
103.21032,66.08896
103.27033,66.33774
103.33033,66.58564
103.39034,66.83254
103.45035,67.08228
103.51035,67.33232
103.57036,67.58175
103.63036,67.83364
103.69037,68.08247
103.75038,68.33101
103.81038,68.58033
103.87039,68.82827
103.93039,69.07966
103.99040,69.32877
104.05041,69.57810
104.11041,69.82820
104.17042,70.07898
104.23042,70.32870
104.29043,70.57913
104.35044,70.82912
104.41044,71.07871
104.47045,71.32807
104.53045,71.57840
104.59046,71.82906
104.65047,72.08038
104.71047,72.33052
104.77048,72.58029
104.83048,72.82915
104.89049,73.08089
104.95050,73.33209
105.01050,73.58194
105.07051,73.83417
105.13051,74.08642
105.19052,74.33775
105.25053,74.59116
105.31053,74.84303
105.37054,75.09535
105.43054,75.34896
105.49055,75.60091
105.55056,75.85331
105.61056,76.10598
105.67057,76.35877
105.73057,76.61060
105.79058,76.86331
105.85059,77.11666
105.91059,77.36875
105.97060,77.62026
106.03060,77.87285
106.09061,78.12549
106.15062,78.37626
106.21062,78.62766
106.27063,78.87956
106.33063,79.13338
106.39064,79.38607
106.45065,79.63900
106.51065,79.89162
106.57066,80.14706
106.63066,80.40027
106.69067,80.65244
106.75068,80.90580
106.81068,81.15963
106.87069,81.41226
106.93069,81.66662
106.99070,81.92097
107.05071,82.17371
107.11071,82.42824
107.17072,82.67983
107.23072,82.93419
107.29073,83.18986
107.35074,83.44525
107.41074,83.69915
107.47075,83.95299
107.53075,84.20548
107.59076,84.46023
107.65077,84.71560
107.71077,84.96848
107.77078,85.22428
107.83078,85.48038
107.89079,85.73487
107.95080,85.98986
108.01080,86.24490
108.07081,86.50087
108.13081,86.75558
108.19082,87.01224
108.25083,87.26655
108.31083,87.52254
108.37084,87.77760
108.43084,88.03159
108.49085,88.28939
108.55086,88.54517
108.61086,88.80265
108.67087,89.05695
108.73087,89.31389
108.79088,89.57011
108.85089,89.82598
108.91089,90.08223
108.97090,90.33975
109.03090,90.59656
109.09091,90.85504
109.15092,91.11241
109.21092,91.36697
109.27093,91.62381
109.33093,91.87974
109.39094,92.13757
109.45095,92.39470
109.51095,92.65269
109.57096,92.90803
109.63096,93.16475
109.69097,93.42244
109.75098,93.67939
109.81098,93.93558
109.87099,94.19226
109.93099,94.44844
109.99100,94.70635
110.05101,94.96625
110.11101,95.22281
110.17102,95.48214
110.23102,95.73979
110.29103,95.99675
110.35104,96.25541
110.41104,96.51392
110.47105,96.77095
110.53105,97.02987
110.59106,97.28636
110.65107,97.54619
110.71107,97.80555
110.77108,98.06418
110.83108,98.32309
110.89109,98.57988
110.95110,98.83826
111.01110,99.09498
111.07111,99.35436
111.13111,99.61388
111.19112,99.87484
111.25113,100.13262
111.31113,100.39151
111.37114,100.65003
111.43114,100.91093
111.49115,101.17079
111.55116,101.42975
111.61116,101.68800
111.67117,101.94917
111.73117,102.20915
111.79118,102.46949
111.85119,102.72879
111.91119,102.98888
111.97120,103.24789
112.03120,103.50816
112.09121,103.76864
112.15122,104.03077
112.21122,104.29191
112.27123,104.55171
112.33123,104.81225
112.39124,105.07320
112.45125,105.33428
112.51125,105.59513
112.57126,105.85721
112.63126,106.11873
112.69127,106.38037
112.75128,106.64183
112.81128,106.90139
112.87129,107.16166
112.93129,107.42334
112.99130,107.68318
113.05131,107.94523
113.11131,108.20573
113.17132,108.46541
113.23132,108.72605
113.29133,108.98707
113.35134,109.24897
113.41134,109.51127
113.47135,109.77233
113.53135,110.03546
113.59136,110.29875
113.65137,110.56247
113.71137,110.82515
113.77138,111.08709
113.83138,111.34977
113.89139,111.61173
113.95140,111.87258
114.01140,112.13408
114.07141,112.39768
114.13141,112.66057
114.19142,112.92237
114.25143,113.18465
114.31143,113.44629
114.37144,113.70827
114.43144,113.97161
114.49145,114.23361
114.55146,114.49605
114.61146,114.75958
114.67147,115.02241
114.73147,115.28596
114.79148,115.54861
114.85149,115.81242
114.91149,116.07468
114.97150,116.33941
115.03150,116.60344
115.09151,116.86587
115.15152,117.13002
115.21152,117.39403
115.27153,117.65936
115.33153,117.92331
115.39154,118.18884
115.45155,118.45358
115.51155,118.71868
115.57156,118.98316
115.63156,119.24812
115.69157,119.51275
115.75158,119.77681
115.81158,120.04078
115.87159,120.30618
115.93159,120.57117
115.99160,120.83705
116.05161,121.10153
116.11161,121.36796
116.17162,121.63222
116.23162,121.89862
116.29163,122.16442
116.35164,122.42833
116.41164,122.69423
116.47165,122.95948
116.53165,123.22605
116.59166,123.49077
116.65167,123.75645
116.71167,124.02103
116.77168,124.28832
116.83168,124.55380
116.89169,124.81887
116.95170,125.08418
117.01170,125.35089
117.07171,125.61788
117.13171,0.22212
117.19172,0.48857
117.25173,0.75467
117.31173,1.02301
117.37174,1.28969
117.43174,1.55652
117.49175,1.82265
117.55176,2.08897
117.61176,2.35609
117.67177,2.62168
117.73177,2.88737
117.79178,3.15517
117.85179,3.42236
117.91179,3.68957
117.97180,3.95624
118.03180,4.22582
118.09181,4.49577
118.15182,4.76194
118.21182,5.02990
118.27183,5.29919
118.33183,5.56780
118.39184,5.83598
118.45185,6.10459
118.51185,6.37033
118.57186,6.63775
118.63186,6.90570
118.69187,7.17310
118.75188,7.44261
118.81188,7.71208
118.87189,7.98162
118.93189,8.24992
118.99190,8.51817
119.05191,8.78587
119.11191,9.05572
119.17192,9.32441
119.23192,9.59406
119.29193,9.86206
119.35194,10.12990
119.41194,10.39707
119.47195,10.66435
119.53195,10.93490
119.59196,11.20528
119.65197,11.47390
119.71197,11.74431
119.77198,12.01621
119.83198,12.28604
119.89199,12.55766
119.95200,12.82720
120.01200,13.09726
120.07201,13.36641
120.13201,13.63470
120.19202,13.90660
120.25203,14.17661
120.31203,14.44746
120.37204,14.72063
120.43204,14.99282
120.49205,15.26487
120.55206,15.53750
120.61206,15.81007
120.67207,16.08284
120.73207,16.35500
120.79208,16.62797
120.85209,16.90094
120.91209,17.17290
120.97210,17.44326
121.03210,17.71355
121.09211,17.98677
121.15212,18.26027
121.21212,18.53308
121.27213,18.80608
121.33213,19.08071
121.39214,19.35329
121.45215,19.62696
121.51215,19.90082
121.57216,20.17515
121.63216,20.45026
121.69217,20.72598
121.75218,21.00087
121.81218,21.27598
121.87219,21.55078
121.93219,21.82589
121.99220,22.10221
122.05221,22.37689
122.11221,22.65262
122.17222,22.92791
122.23222,23.20105
122.29223,23.47551
122.35224,23.75265
122.41224,24.02890
122.47225,24.30255
122.53225,24.57734
122.59226,24.85470
122.65227,25.13106
122.71227,25.40736
122.77228,25.68176
122.83228,25.95820
122.89229,26.23536
122.95230,26.51219
123.01230,26.79090
123.07231,27.06881
123.13231,27.34645
123.19232,27.62519
123.25233,27.90418
123.31233,28.18477
123.37234,28.46520
123.43234,28.74499
123.49235,29.02370
123.55236,29.30448
123.61236,29.58339
123.67237,29.86485
123.73237,30.14442
123.79238,30.42527
123.85239,30.70530
123.91239,30.98624
123.97240,31.26540
124.03240,31.54376
124.09241,31.82275
124.15242,32.10545
124.21242,32.38490
124.27243,32.66650
124.33243,32.94570
124.39244,33.22678
124.45245,33.50830
124.51245,33.79043
124.57246,34.07430
124.63246,34.35749
124.69247,34.63828
124.75248,34.92059
124.81248,35.20024
124.87249,35.48114
124.93249,35.76522
124.99250,36.05043
125.05251,36.33357
125.11251,36.61640
125.17252,36.89692
125.23252,37.18124
125.29253,37.46411
125.35254,37.74648
125.41254,38.03245
125.47255,38.31792
125.53255,38.60298
125.59256,38.88774
125.65257,39.17271
125.71257,39.45732
125.77258,39.74226
125.83258,40.02688
125.89259,40.31252
125.95260,40.59883
126.01260,40.88413
126.07261,41.16924
126.13261,41.45288
126.19262,41.73863
126.25263,42.02470
126.31263,42.31196
126.37264,42.59966
126.43264,42.88620
126.49265,43.17076
126.55266,43.45919
126.61266,43.74503
126.67267,44.03108
126.73267,44.31880
126.79268,44.60351
126.85269,44.89067
126.91269,45.17650
126.97270,45.46361
127.03270,45.75173
127.09271,46.03932
127.15272,46.32773
127.21272,46.61494
127.27273,46.90358
127.33273,47.19236
127.39274,47.48060
127.45275,47.76713
127.51275,48.05588
127.57276,48.34317
127.63276,48.63166
127.69277,48.92026
127.75278,49.20780
127.81278,49.49634
127.87279,49.78701
127.93279,50.07907
127.99280,50.36878
128.05281,50.65929
128.11281,50.95086
128.17282,51.24331
128.23282,51.53395
128.29283,51.82406
128.35284,52.11337
128.41284,52.40218
128.47285,52.69207
128.53285,52.98620
128.59286,53.27580
128.65287,53.56770
128.71287,53.85768
128.77288,54.14936
128.83288,54.44359
128.89289,54.73592
128.95290,55.02791
129.01290,55.31975
129.07291,55.61371
129.13291,55.90638
129.19292,56.19953
129.25293,56.49311
129.31293,56.78678
129.37294,57.08044
129.43294,57.37267
129.49295,57.66542
129.55296,57.95919
129.61296,58.25411
129.67297,58.54922
129.73297,58.84228
129.79298,59.13706
129.85299,59.43135
129.91299,59.72565
129.97300,60.01861
130.03300,60.31348
130.09301,60.60963
130.15302,60.90560
130.21302,61.20275
130.27303,61.49790
130.33303,61.79533
130.39304,62.08946
130.45305,62.38598
130.51305,62.68334
130.57306,62.98000
130.63306,63.27759
130.69307,63.57369
130.75308,63.87035
130.81308,64.16752
130.87309,64.46471
130.93309,64.76316
130.99310,65.06087
131.05311,65.35908
131.11311,65.65674
131.17312,65.95339
131.23312,66.25149
131.29313,66.54802
131.35314,66.84549
131.41314,67.14298
131.47315,67.44031
131.53315,67.73975
131.59316,68.04105
131.65317,68.33945
131.71317,68.63997
131.77318,68.93702
131.83318,69.23731
131.89319,69.53515
131.95320,69.83554
132.01320,70.13559
132.07321,70.43547
132.13321,70.73457
132.19322,71.03353
132.25323,71.33587
132.31323,71.63520
132.37324,71.93573
132.43324,72.23666
132.49325,72.53843
132.55326,72.84010
132.61326,73.14070
132.67327,73.44286
132.73327,73.74382
132.79328,74.04497
132.85329,74.34778
132.91329,74.64950
132.97330,74.95402
133.03330,75.25850
133.09331,75.56279
133.15332,75.86766
133.21332,76.17207
133.27333,76.47442
133.33333,76.77907
133.39334,77.08320
133.45335,77.38587
133.51335,77.69022
133.57336,77.99541
133.63336,78.29864
133.69337,78.60313
133.75338,78.90488
133.81338,79.20797
133.87339,79.51545
133.93339,79.82035
133.99340,80.12625
134.05341,80.43254
134.11341,80.73736
134.17342,81.04128
134.23342,81.34758
134.29343,81.65119
134.35344,81.95669
134.41344,82.26231
134.47345,82.56769
134.53345,82.87302
134.59346,83.17747
134.65347,83.48302
134.71347,83.78910
134.77348,84.09748
134.83348,84.40267
134.89349,84.71062
134.95350,85.01977
135.01350,85.32781
135.07351,85.63591
135.13351,85.94512
135.19352,86.25380
135.25353,86.56104
135.31353,86.86772
135.37354,87.17658
135.43354,87.48266
135.49355,87.79150
135.55356,88.10073
135.61356,88.40875
135.67357,88.71846
135.73357,89.02779
135.79358,89.33860
135.85359,89.64801
135.91359,89.95708
135.97360,90.26878
136.03360,90.57696
136.09361,90.88955
136.15362,91.20201
136.21362,91.51238
136.27363,91.82406
136.33363,92.13532
136.39364,92.44624
136.45365,92.75618
136.51365,93.06793
136.57366,93.38098
136.63366,93.69376
136.69367,94.00401
136.75368,94.31664
136.81368,94.62833
136.87369,94.94092
136.93369,95.25272
136.99370,95.56746
137.05371,95.88065
137.11371,96.19426
137.17372,96.50788
137.23372,96.82235
137.29373,97.13527
137.35374,97.44836
137.41374,97.75997
137.47375,98.07365
137.53375,98.38783
137.59376,98.70072
137.65377,99.01503
137.71377,99.32917
137.77378,99.64408
137.83378,99.95836
137.89379,100.27317
137.95380,100.58870
138.01380,100.90330
138.07381,101.21777
138.13381,101.53463
138.19382,101.85068
138.25383,102.16407
138.31383,102.47959
138.37384,102.79506
138.43384,103.10866
138.49385,103.42537
138.55386,103.74062
138.61386,104.05616
138.67387,104.37170
138.73387,104.69053
138.79388,105.00780
138.85389,105.32629
138.91389,105.64308
138.97390,105.95951
139.03390,106.27669
139.09391,106.59441
139.15392,106.91459
139.21392,107.23259
139.27393,107.55186
139.33393,107.87096
139.39394,108.19061
139.45395,108.50961
139.51395,108.82915
139.57396,109.14941
139.63396,109.46897
139.69397,109.78980
139.75398,110.10969
139.81398,110.43090
139.87399,110.75276
139.93399,111.07050
139.99400,111.39093
140.05401,111.71102
140.11401,112.02957
140.17402,112.34875
140.23402,112.66965
140.29403,112.98952
140.35404,113.30924
140.41404,113.62950
140.47405,113.94855
140.53405,114.27078
140.59406,114.59367
140.65407,114.91769
140.71407,115.24090
140.77408,115.56214
140.83408,115.88220
140.89409,116.20336
140.95410,116.52570
141.01410,116.84843
141.07411,117.17106
141.13411,117.49471
141.19412,117.81637
141.25413,118.13842
141.31413,118.45918
141.37414,118.78341
141.43414,119.10734
141.49415,119.43082
141.55416,119.75582
141.61416,120.08213
141.67417,120.40520
141.73417,120.73168
141.79418,121.05604
141.85419,121.37954
141.91419,121.70579
141.97420,122.03165
142.03420,122.35734
142.09421,122.68259
142.15422,123.00805
142.21422,123.33272
142.27423,123.65714
142.33423,123.98112
142.39424,124.30674
142.45425,124.63498
142.51425,124.96061
142.57426,125.28748
142.63426,125.61246
142.69427,0.27818
142.75428,0.60521
142.81428,0.93375
142.87429,1.26111
142.93429,1.58986
142.99430,1.91852
143.05431,2.24546
143.11431,2.57472
143.17432,2.90308
143.23432,3.23144
143.29433,3.56158
143.35434,3.88981
143.41434,4.21932
143.47435,4.54708
143.53435,4.87491
143.59436,5.20578
143.65437,5.53385
143.71437,5.86517
143.77438,6.19457
143.83438,6.52663
143.89439,6.85681
143.95440,7.18601
144.01440,7.51490
144.07441,7.84393
144.13441,8.17661
144.19442,8.50727
144.25443,8.83971
144.31443,9.16994
144.37444,9.50129
144.43444,9.83287
144.49445,10.16399
144.55446,10.49498
144.61446,10.82709
144.67447,11.15871
144.73447,11.49122
144.79448,11.82064
144.85449,12.15513
144.91449,12.48845
144.97450,12.82050
145.03450,13.15205
145.09451,13.48427
145.15452,13.81744
145.21452,14.14778
145.27453,14.48316
145.33453,14.81460
145.39454,15.14892
145.45455,15.48136
145.51455,15.81510
145.57456,16.14909
145.63456,16.48455
145.69457,16.82203
145.75458,17.15371
145.81458,17.49021
145.87459,17.82423
145.93459,18.15898
145.99460,18.49143
146.05461,18.82793
146.11461,19.16285
146.17462,19.49947
146.23462,19.83592
146.29463,20.16875
146.35464,20.50327
146.41464,20.83975
146.47465,21.17412
146.53465,21.51250
146.59466,21.84771
146.65467,22.18386
146.71467,22.52130
146.77468,22.85650
146.83468,23.19452
146.89469,23.53278
146.95470,23.86917
147.01470,24.20776
147.07471,24.54414
147.13471,24.88277
147.19472,25.22339
147.25473,25.56123
147.31473,25.89787
